Level, h1, h2, h3, h4, h5, h6, h7, h8, h9, h10, h11, h12, h13, h14, h15, h16
Level 1,0.0018265039149311282,0.0003932868248239848,0.061740802076451134,0.00030653879010713713,6.665824149938263,0.0008005231242129983,0.0002980819442930592,0.006130165652694293,0.0006334786169367348,0.00129930253620499,0.0003369660128911579,0.000518047085166653,0.10488038362712708,0.002303225792125972,0.02048605055497097,0.00033748910276003264
Level 2,0.0022499999031424522,0.0005700000561773777,0.11589000010862946,0.0008800000883638859,7.321710000000894,0.01744999988004565,0.0006300000473856926,0.00559999980032444,0.0006600000895559787,0.002850000187754631,0.0007999998517334462,0.0011500000022351743,0.16425999961793422,0.005779999867081642,0.0034299999475479125,0.0005899997428059578
