Level, h1, h2, h3, h4, h5, h6, h7, h8, h9, h10, h12, h13, h14, h15, h16, h17
Level 86,0.0003424003720283508,0.00018710047006607056,0.0001825012266635895,0.00008559897541999817,0.0000889994204044342,0.00008749961853027344,0.00018859952688217164,0.000250302255153656,0.00048349946737289427,0.00019399896264076232,0.034849802404642104,0.0012739978730678559,0.00009919926524162292,0.0004735000431537628,0.0006282985210418701,0.04164999946951866
Level 87,0.0004629481586683955,0.00017446673431739426,0.00017533050572133375,0.00007818414820408036,0.00008019529619377445,0.00008208375045062023,0.00043115249529264313,0.00040725288398181926,0.000411229761062274,0.00012202072081989063,0.08039839000404793,0.002608979152203427,0.0001106191463568964,0.0006611276212751911,0.0009530351825725421,0.08470694838175814
Level 88,0.00028277732633114365,0.00014223153655548257,0.00015966039933643187,0.0000744770620422002,0.00007638268588259111,0.00007536058173351896,0.00017870142820716867,0.00018598913874637868,0.00046878357972232387,0.0001118453484131804,0.040229983878675074,0.0013197343032094982,0.00009197967537910383,0.0003044047075712819,0.0004177387217102198,0.09174251655964047
Level 89,0.00033407126154218404,0.00017999964100973948,0.00016085803508758545,0.00006957086069243295,0.00007400076304163252,0.00007764250040054321,0.00022299960255622864,0.00017042937023299082,0.0004375720662730081,0.00011849988784108843,0.03519878483244351,0.000891714755977903,0.00008892800126756941,0.0003570712038448879,0.0005691429334027427,0.04586992785334587
Level 90,0.0005308290322621664,0.0002500179920110617,0.00024579304295617183,0.00012138740973429637,0.0001228827613968033,0.0001230452646006335,0.00031791969731047347,0.0003179371491208807,0.000633873649545618,0.0001999459288141749,0.06927644078795975,0.0016685677944002924,0.0001446308047921808,0.0006376218956870002,0.0009671979256578394,0.08255688268859107
Level 91,0.00031090072775615083,0.0001277785378558035,0.0001382901127101811,0.00006795401564081207,0.00007039683920736531,0.00006925206602984712,0.00018809127216120713,0.0001562589793714858,0.00030959573865846823,0.0002535951842788522,0.06040583209682057,0.004035801662288549,0.0000797939550785618,0.00026280939124012723,0.0010891600533296133,0.06610053413696872
Level 92,0.00045898624891188084,0.00017790261419807992,0.00017174184031602813,0.00007921248092883971,0.00007477172991124595,0.00007666927721442246,0.00022828525304794311,0.00021902290059299003,0.0005530925044199315,0.00013187956083111647,0.05243317952097916,0.0027138366771907343,0.00010098747945413357,0.0006256923021339788,0.0013749600169135302,0.05674777850436001
Level 93,0.00038005960862562096,0.00016719836462545325,0.00014952647611727934,0.00007378207472926071,0.00007413371705298942,0.00007466289879029807,0.0002571980659293017,0.0003663919616486382,0.00036234408134703383,0.00012269573200866037,0.05974930524102575,0.0026484048263813267,0.00010187459558243697,0.0004534901953723597,0.0006903163735429375,0.06428879995618289
Level 94,0.00035990676168599705,0.00016020408316715106,0.00015576179057579556,0.00007571219256954683,0.00007751491370925282,0.00007495980144032265,0.00020206890217495523,0.00020811321837882054,0.0003577131873716443,0.0001242994329638834,0.04054617667696277,0.0020370553611298915,0.00010156391519712935,0.00039063142652852453,0.00048125628689960255,0.048322478135376296
Level 95,0.00037426874745961203,0.00017808584938140768,0.00015841264565495913,0.00007620639294015595,0.00007813645960478316,0.0001285803720137675,0.00020480199517236406,0.00020988473416115385,0.00035222624702784645,0.00012114858491268755,0.03735078026871144,0.0011416465518991087,0.00010970702896982448,0.0003769522948418998,0.0005275695401066255,0.045245148476992084
Level 96,0.0003122854090872265,0.00014738170873551142,0.00014209428003856113,0.00007404741786775135,0.00007690382855279105,0.00007514300800505138,0.0001731436877023606,0.00016652366944721768,0.00042309647514706566,0.0001238098456746056,0.03764028634343829,0.0006720480464753651,0.0000947610962958563,0.0003616664381254287,0.0007329047435805911,0.04746081041438239
Level 97,0.0015182154519217356,0.0006514292742524828,0.0005738575543676104,0.00028507145387785774,0.0003091426832335336,0.00028921504105840413,0.0007972850331238338,0.000831856791462217,0.002113071935517447,0.0005032861871378762,0.16924285675798142,0.007091499865055084,0.0003397869212286813,0.0016440711915493011,0.0022897145577839445,0.20698928566915648
Level 98,0.00036184254445527727,0.00020431544174227798,0.00020908812681833902,0.00010617534842407494,0.00011217489577176278,0.00010933269534194678,0.00023201735396134225,0.0002660350057116726,0.000501684844493866,0.0001632284961248699,0.05034092852943822,0.001992473346099519,0.00012712259041635613,0.00040668419055771407,0.0006625090251889145,0.06506335094832537
Level 99,0.00027781792662360453,0.00016700002280148593,0.00015942481431094083,0.00008412157044266209,0.0000892426028396144,0.00008566654992826057,0.00017866763201626864,0.00018048399325573084,0.00040390884334390813,0.00012560550010565555,0.04662206069086537,0.0009419990308357008,0.0000967880090077718,0.0003903327566204649,0.0005459383581623887,0.06070615238312519
Level 100,0.0002843147074734723,0.00016381467382113138,0.00016692598108892088,0.00008187015299443845,0.00008612995346387227,0.00008401785183835912,0.0001624447328073007,0.00023764827185206942,0.00034920402147151807,0.00012281440474368906,0.04465901879248796,0.001594888805239289,0.00009894440019572223,0.0004170183782224302,0.00075253802869055,0.054812555097871356
Level 101,0.00029088805119196576,0.00016399928265147738,0.0001583898233042823,0.00008005566067165798,0.00008222171001964145,0.00007994307412041558,0.00017755520012643602,0.00017683332165082297,0.00040238847335179645,0.0001488874355951945,0.03997494404514631,0.0010150008731418187,0.00009327795770433213,0.00036461237404081557,0.001477776716152827,0.049878555453485914
Level 102,0.00035849958658218384,0.00017360150814056398,0.0001655980944633484,0.00007950067520141601,0.0000863008201122284,0.00008360221982002258,0.0002241984009742737,0.00023740082979202272,0.000580500066280365,0.0001534000039100647,0.04393080025911331,0.0009103007614612579,0.00010110139846801758,0.000512000173330307,0.0006915993988513946,0.05737539976835251
Level 103,0.00034425097207228344,0.00018941673139731088,0.00017041775087515512,0.00008125044405460358,0.0000866670161485672,0.00008616658548514049,0.0001992496351401011,0.00022433449824651083,0.0004344986130793889,0.00013925259311993918,0.04034258363147577,0.0008129173268874487,0.00010600127279758453,0.0004627512147029241,0.0010262491802374523,0.05431816540658474
Level 104,0.0004979099687502013,0.00019054581451020258,0.00017847521434720208,0.00007813214577114513,0.00007927541905044115,0.0000754749887191024,0.00022644970734897232,0.00024762720973168465,0.000518316692000984,0.00015338030165118038,0.0507670831546476,0.001752808059015333,0.00010814173826894295,0.0005297957186014963,0.0010781926084107657,0.05786200767059127
Level 105,0.00039450496435165404,0.00019370995461940766,0.00017508462071418762,0.00008552007377147674,0.0000857548788189888,0.00008325990289449692,0.0002578048408031464,0.00021538499742746354,0.0004880700260400772,0.00013736497610807418,0.0550808397680521,0.0036342646554112434,0.00010935511440038681,0.0006206401064991951,0.0006560999155044556,0.06404521003365517
Level 106,0.00048212231070335424,0.00016624818755579847,0.0001709834805556706,0.0000762946205213666,0.00008120895030775241,0.0000835716092426862,0.0006049812605072345,0.00043477866732116255,0.00080616745898234,0.00013689825510872263,0.14987781430661146,0.00378795672607209,0.00011181967399482216,0.0007887215287025486,0.0006478259373190147,0.16176181261959885
Level 107,0.0004097717173385307,0.00016780663495776296,0.00016176193610004994,0.0000726144791432398,0.0000724383616095106,0.00007401871906321233,0.0004148154912519533,0.0006443067406394407,0.00045138646180210834,0.00012577634628966133,0.1648323080320468,0.0025395530418222175,0.0001007386102464986,0.000592584237578663,0.0005433635929926667,0.17839495216439705
Level 108,0.0005359248756017268,0.0001910822698080209,0.0001886624809604998,0.00007954959332466573,0.0000807118488691982,0.00008051050454728413,0.0006053696286246762,0.00044693990133713263,0.0008708721891108621,0.00015124964445030738,0.15230980614260659,0.00448127786248404,0.00010507150636797619,0.0007851743710730409,0.0006449486715276868,0.1639391659191084
Level 109,0.00035219937562942506,0.00019489824771881103,0.00018509849905967712,0.00007760003209114074,0.00007509961724281312,0.00007470101118087769,0.00030429959297180177,0.00023130103945732117,0.0005906999111175537,0.00015979930758476258,0.06502089947462082,0.0008534006774425507,0.00009599998593330383,0.0004445984959602356,0.0005484990775585175,0.0816611997783184
Level 110,0.00043640012542406716,0.00022863298654556273,0.0002135331432024638,0.00012256627281506856,0.00012696658571561178,0.00012159993251164754,0.00024419998129208883,0.00024599979321161906,0.0005582330127557118,0.00016646583875020346,0.06293796673417092,0.0011999001105626424,0.00013933430115381878,0.0005379006266593933,0.0007451338072617849,0.08035646602511406
Level 111,0.0004885816989943038,0.00021800034961035086,0.0002216740056525829,0.00010958123345707738,0.00011279104753982189,0.00011146519073220186,0.00042316317558288574,0.00028125543233960173,0.0005660235535266787,0.00016716226588848026,0.14002509363168894,0.002302418268004129,0.00013548898142437603,0.0005728832857553349,0.0030347668500833734,0.15357437227354492
Level 112,0.0003115104076274111,0.00014721661845217227,0.00014980957694253895,0.00007880691272693043,0.00007777800905735786,0.00007231221619866339,0.00019063007604731662,0.0001707202180476952,0.000326639143970069,0.00011088583725956794,0.04738233860318116,0.001752479026323854,0.0000894054907356973,0.0004059593254343418,0.0004855799549833683,0.05575560879089388
Level 113,0.0002946853078342415,0.0001474301758650187,0.00014786120202090288,0.00007691896064682408,0.0000843257886600924,0.00008206830189392731,0.00023505546421081095,0.0002964924148342631,0.00037062549040661204,0.0001127710202345261,0.05993033338103208,0.001581986465522119,0.0000988543145470433,0.0006759309352518201,0.0016316958778613323,0.06717964716524154
Level 114,0.0005605977268737989,0.0001892137927419495,0.0001991359558312059,0.00008293524431737219,0.00008298275325028734,0.0000780718522451427,0.00045864177489205116,0.0002780997126444245,0.0011943800479184159,0.0001298002544403412,0.12665693176626194,0.0032713905989850815,0.00011376885932782621,0.0019218822958898527,0.0017704184981625279,0.15277264766885848
Level 115,0.00036006094859749997,0.00015964031255453844,0.00017309165910992481,0.00007816891516988797,0.0000772624983079619,0.00007874227264377821,0.00031594091247346795,0.00021817020321007443,0.0009481749515901795,0.0001236215935245507,0.06593801262386606,0.005095662660424653,0.00010139413299370617,0.0007996897454281924,0.0013861272868508664,0.12166193114142858
Level 116,0.0003904626247234678,0.00016573205921911472,0.0001834721936709551,0.00007605165337909765,0.00007670747622586965,0.0000773202716735664,0.00027263339828042426,0.00031613031422959224,0.00039703735344360667,0.00012793490257475448,0.06387938714818658,0.0015572845959511774,0.00010178219793521353,0.0006406812770188518,0.0009249371368384703,0.06943176646490355
Level 117,0.0002700991425958891,0.0001453036767622781,0.00015626989659808932,0.00007659721646517043,0.0000746408033938635,0.00007617071507469057,0.00017768249566119815,0.00016648620958366092,0.00046061910688877106,0.00011746436061840208,0.04496452960348318,0.0033338512515737897,0.0000955160145485212,0.0003522996835055805,0.00031963898430741023,0.06850007953979666
Level 118,0.00040552690625190736,0.00019097321412780068,0.00018369101665236732,0.00008647299625656822,0.00007908188483931801,0.00008428164503791116,0.0005203730003400282,0.0004976546222513372,0.00053797262636098,0.00014809105883945118,0.1510340002450076,0.0027228635820475493,0.00015476379882205617,0.0006888001479885794,0.001292536814104427,0.16328112747181545
Level 119,0.00031077820393774245,0.0001683897442287869,0.00017888761228985258,0.0000767774052090115,0.00008105734984079997,0.00007983421285947163,0.00019616633653640747,0.0001830007467004988,0.00041005512078603107,0.0001331667105356852,0.04166644480493334,0.0010321111314826542,0.00009549905856450398,0.00036227785878711275,0.0005536104242006937,0.04923200110594431
Level 120,0.0002783319602409999,0.00015916737417380014,0.00020133331418037415,0.0000766670952240626,0.00007466599345207214,0.00007741712033748627,0.0001698328802982966,0.00018166564404964447,0.0004225832720597585,0.00011383307476838429,0.03751233344276746,0.0007161665707826614,0.00008916668593883514,0.0004180818796157837,0.0008950823297103246,0.05114933289587498
Level 121,0.0002668709043533571,0.00015545155732862411,0.00014338666392910864,0.00007783837856784944,0.00007751680189563382,0.00007877498865127563,0.00016996745140321793,0.00016667741921640213,0.00035474209054823846,0.00011245161294937134,0.040844709402130495,0.0008979355615954246,0.00009287148714065552,0.00036732227571548956,0.0005039680869348588,0.05036983879343156
Level 122,0.0002979672243518214,0.00016570932442142117,0.00014874291035436814,0.0000780645397401625,0.00007783837856784944,0.00008112961246121315,0.0002472261267323648,0.00019074183317922775,0.00040842015897074054,0.0001098064164961538,0.07179177408256839,0.0023450966804258286,0.0000998067759698437,0.0004221609523219447,0.0010226121352564905,0.08314145188177785
Level 123,0.00041892048721194454,0.00016981012038247263,0.00017154651247952918,0.00007796689937713552,0.00007998110398115494,0.00007803259234346577,0.00023609826257001964,0.0003716314917607538,0.0005758714413215143,0.00013725185961507597,0.06183323886553509,0.004917655825940384,0.00010358100748285302,0.0011016170641003457,0.0016138058789248772,0.09430748222049982
Level 124,0.00029502918615060696,0.0001845287487787359,0.00015900043003699358,0.00007550045847892761,0.00007620541488423067,0.00007467695018824409,0.000909441095941207,0.00017732294166789334,0.0004578232765197754,0.00011191188412554124,0.0867487065055791,0.0009178823846227982,0.0000921183210961959,0.00040044109610950243,0.0008698239484254052,0.08151788242599543
Level 125,0.0004760930659594359,0.00025718590175663984,0.00024759203747466756,0.00012964838080936007,0.00012709227976975617,0.00013568555867230452,0.00027111076094486097,0.00031014849190358763,0.0007566862084247448,0.0001930002537038591,0.0678680001033677,0.0016547965782660026,0.00015929603466281183,0.000617537647485733,0.000894147350832268,0.09461044437355465
Level 126,0.00024298845957487056,0.0001415357280236024,0.00013987171726349072,0.00007217185428509346,0.00006851161328645853,0.00007293444986526783,0.0001659332559658931,0.00016052816540766985,0.00029484878938931683,0.00010619501654918377,0.037360901089432914,0.0014545345058043799,0.0000905216599886234,0.00026648198373806784,0.00036875525346169105,0.04673795002775315
Level 127,0.00039600194755927984,0.0001880768208931654,0.00017278204798261762,0.00007864648660460671,0.00007850750462039487,0.00007704956518424736,0.000206791082799653,0.00019652895875029512,0.000595881088531061,0.00012832607105101422,0.04273321618745615,0.0010376904746551654,0.00009713759952849085,0.0004533078153054793,0.0005903920165566735,0.05361013014838372
Level 128,0.0003503337502479553,0.00016849891593058905,0.00017366589357455572,0.00008458395799001057,0.00008341638992230098,0.00008554011583328247,0.00025245950867732364,0.00019887462258338928,0.00114174901197354,0.0001354158545533816,0.05534733273088932,0.0009191253532965978,0.00010533227274815242,0.0004582076023022334,0.0006740841393669447,0.06664670848598082
Level 129,0.0003348374978089944,0.00017486289780364078,0.00017728255345271184,0.00008750407614259639,0.00007965855109385955,0.00008498310533344236,0.00020477748834169828,0.00032232478897795716,0.000371914070386153,0.00012153030460716313,0.056233530052197285,0.0014919403653878432,0.00010458137999233017,0.0005395471667632079,0.000801094003722199,0.06248517092476543
Level 130,0.0002928244832314943,0.000162263090411822,0.00016365357135471545,0.0000808379498490116,0.00007984189218596409,0.00007921068422627031,0.00019525893424686633,0.00019450453028344272,0.0004393988403311947,0.0001175875465075175,0.03704303074954895,0.004887951439932773,0.00009556990443614491,0.0004856269806623459,0.0005144823930765453,0.0479032808032475
Level 131,0.00032893985509872435,0.00017186030745506287,0.00017077982425689697,0.00008237943053245545,0.00008470013737678528,0.00008516043424606324,0.00024954020977020265,0.0002087399363517761,0.0006563989818096161,0.00013927996158599854,0.05830986067652702,0.0010083390772342683,0.00010177984833717346,0.00048267975449562073,0.0006229594349861145,0.06841359987854957
Level 132,0.0004483924350218462,0.00017747864992524005,0.00016597467909960166,0.00007735561083464042,0.00007646382593737108,0.00007492555015147915,0.000367998570288207,0.00022303464455746387,0.00039906447315351146,0.00013378975918205196,0.10498071327889945,0.004226417172562975,0.00010316220056740487,0.0006356112257954756,0.0017301678900256035,0.1041647032504801
Level 133,0.0002475792640133908,0.00012963173682229562,0.00014066683095798158,0.00007254381974538167,0.00007029884217078226,0.000073333319864775,0.00018284221490224203,0.0001552103642831769,0.0008891580397622627,0.00010826255668673599,0.05497970183690389,0.0010032462969160917,0.00008980681498845418,0.0003759817857491343,0.00048656121157763296,0.07769261431275752
Level 134,0.00028115627355873585,0.00014971871860325336,0.0001402811612933874,0.00007393700070679188,0.00007371790707111359,0.00007581315003335476,0.0001915616448968649,0.00017050071619451046,0.00048262509517371655,0.00012053083628416061,0.051188498735427856,0.0020366245880723,0.00008903048001229763,0.00040484429337084293,0.0005034361965954304,0.061338000232353806
Level 135,0.0004391657809416453,0.00018016683558622995,0.00018766584495703378,0.00009033332268397014,0.00007724761962890625,0.00007641563812891643,0.0004107498874266942,0.0008002507189909617,0.0019332499553759892,0.0001666676253080368,0.08435891568660736,0.0033405000964800515,0.00009358239670594533,0.0012012509008248646,0.0022915005683898926,0.20268041578431925
Level 136,0.00026682104979110173,0.00013730333159166398,0.00014633115259336647,0.00007191931895482967,0.00007889255255599785,0.0000743498652014725,0.00018688956417525722,0.00024197668903166918,0.00029615411306057894,0.00011355057938102616,0.0438470541967389,0.001568650012809789,0.00008724260246772232,0.0003147231846537968,0.00039169364963682776,0.053483546139385614
Level 137,0.00032092896955353875,0.00014385793890271868,0.00015792836036000933,0.00006778538227081299,0.00006785616278648376,0.00007228606513568334,0.00022878657494272505,0.00017571396061352322,0.0006377867289951869,0.00012421288660594394,0.05601864361337253,0.0012865007988044194,0.00008328684738704137,0.00036864355206489563,0.000791070716721671,0.07048178410955838
Level 138,0.0004515250523885091,0.00020990485236758278,0.00021285670144217356,0.0001056669723419916,0.00011181015343893142,0.00010542890855244227,0.0002576669766789391,0.00025804731107893444,0.0005970465995016552,0.00017990455740974064,0.05753699938456217,0.0011475242319561186,0.00012166620720000494,0.0005379517873128256,0.0007769518664905003,0.06769828569321405
Level 139,0.000459726561199535,0.00022963705387982455,0.00021390955556522715,0.00010063634677366777,0.00010517916896126486,0.00010381909933957186,0.00031390921636061233,0.00027372755787589335,0.0005793625658208674,0.00017899952151558617,0.056975909932093186,0.000994000245224346,0.00010963664813475175,0.0006719109686938199,0.001068545336073095,0.068548091433265
Level 140,0.0005925656338713676,0.00020461853934790146,0.00019394699733526745,0.00007933594912976968,0.00008391274860598661,0.00007800846876916747,0.0008780690449792303,0.0004740836558714868,0.0006910771386918373,0.00015478530109535262,0.22845018042892967,0.0018670241431750648,0.00010558329103589377,0.0007757279098065831,0.001803115716610098,0.2452595002378572
Level 141,0.0004928739526596389,0.00021473770622087106,0.00019478838569728674,0.00008132425099890934,0.00008498756606220528,0.00007941722289056889,0.00029218734446517726,0.0002686812972478645,0.0005094098661030907,0.00015885290928143039,0.059799344332785734,0.0033337822541867706,0.00011360536982731952,0.0009646087291179771,0.001331114300672017,0.06629975689181143
Level 142,0.0004863748326897621,0.00021662376821041107,0.00022724829614162445,0.00007574912160634995,0.00008037406951189041,0.00007825065404176712,0.00034574978053569794,0.0002043750137090683,0.0008848775178194046,0.00018487684428691864,0.0846423739567399,0.0017158742994070053,0.00010799989104270935,0.0005797510966658592,0.0005526253953576088,0.10640212427824736
Level 143,0.00032407618485964264,0.00016676921110886795,0.00015861541032791138,0.00008100099288500272,0.00007869131289995633,0.00008269342092367318,0.0002309244412642259,0.0002189995004580571,0.00040984612244826096,0.00016999932435842662,0.05553369281383661,0.0036136158383809603,0.00009492154304797832,0.00043761443633299606,0.0009131540472690875,0.06369561472764382
Level 144,0.00029190785808270206,0.00015270093965796786,0.0001502625810700422,0.00007489975021538122,0.00007204457534758073,0.00007845288631636337,0.00019384629233589384,0.0002881503513072456,0.0002840752583309259,0.00011318160335444872,0.052577929893851946,0.0009844273994754813,0.0001031900209754539,0.0004657988316852953,0.0012971760923636026,0.05796882957636311
Level 145,0.0003870903994097854,0.00016627302675536185,0.0001726064718130863,0.00007542448513435595,0.00007675791328603572,0.00007727268067273226,0.0002626968604145628,0.00022903039599909926,0.00052821162072095,0.00011412122032859109,0.06459178707816383,0.0028999991940729546,0.00009890781207518144,0.0005962428721514615,0.0005595453760840676,0.07241124275958899
Level 146,0.0003906843782665335,0.00018751249339226292,0.00016929040070567188,0.00008021523936563024,0.00008297500158590148,0.0000816559876145823,0.0002899031980407855,0.00021338068533421358,0.0005463604536995864,0.00013409702974886249,0.0743317577571224,0.0032030301221424033,0.00011080474855505764,0.000592497334456404,0.0006499632023809749,0.07790389173168173
Level 147,0.0003052949905395508,0.00013982329298468197,0.00013947180088828593,0.00007461800294763902,0.00007358785061275258,0.00007447030614404117,0.00025350030730752387,0.0003546759047928978,0.00030497110941830804,0.00010917664450757643,0.07766879306120031,0.001697558252250447,0.00008870573604808134,0.00040782374494216023,0.0013082945609793944,0.0836999122710789
Level 148,0.00039802405311634316,0.00017800822988247108,0.00016068151583967965,0.00008320877933262828,0.00007692914113466169,0.00008053317606651535,0.0002987871410469,0.00041543098328016047,0.0003411463263396338,0.00011741221237091094,0.06609577160654789,0.0049076375232372255,0.00011934388401975453,0.0008684541751235551,0.0011838156832790472,0.07121108753077832
Level 149,0.00045650996282428825,0.00018828294800926794,0.00017988956560809766,0.00008357998615738344,0.0000803082334903418,0.00008421289941518576,0.00033572455523399124,0.00045382923176865293,0.00038740610807102996,0.00013072035552728103,0.07034336043090363,0.005128808140592608,0.00011118977793683312,0.0009309874560775705,0.0012883506889771184,0.07523836546216887
Level 150,0.00027348328795697953,0.0001503387052151892,0.00015416668934954537,0.00007515866309404373,0.00007689965681897269,0.00007540010329749849,0.000300358422100544,0.0001896498931778802,0.0006755694540010558,0.00011430827693806755,0.053257591753370234,0.004322705190214846,0.00009313074664937125,0.0004379942392309507,0.0007742414457930459,0.07475278605189588
Level 151,0.0004890364934995555,0.00019186854730417698,0.00018036462803173845,0.0000808211038618829,0.00008166857469270508,0.00007983240624590141,0.00029452753479512663,0.0002483218685479148,0.0004980196524362858,0.00014066201793569167,0.060527209826675296,0.002940062269596945,0.00011289479747645193,0.0006214678740940847,0.0006804265570296472,0.06617019919235174
Level 152,0.0003486964851617813,0.00015539303421974182,0.00016157116208757673,0.00008207160447325026,0.00007821473159960337,0.0000780888700059482,0.0002938394567796162,0.00019160711339541843,0.000483339253280844,0.0001114823722413608,0.06299146371228355,0.0010186248858060157,0.00009660609066486359,0.0007175173876541001,0.000745839040194239,0.0723876069699015
Level 153,0.0004950443196994989,0.00020853069750619946,0.00018593900515800882,0.00008309615171390312,0.0000837890200820143,0.00008057679110348617,0.0004938164079039666,0.00026119478131509153,0.0005076664404746521,0.00016998268944449005,0.09864164252909656,0.0012484452616505757,0.00013192784479828702,0.0007195327402016252,0.001953092053559321,0.10658435681606579
Level 154,0.00037449970841407776,0.00019157225532191141,0.0001871072288070406,0.00007939391902514867,0.00008299973394189562,0.0000807499246937888,0.00038053574306624275,0.0002226079148905618,0.0003501426960740771,0.00014982159648622786,0.09821489400097302,0.0008347856679133006,0.00011542918426649911,0.0004822492067302976,0.0011239283319030488,0.10657103492745332
Level 155,0.00037170374805312045,0.0001710515681167336,0.00016176711163288143,0.00008082471909112124,0.00008312380462386421,0.00007692734693790584,0.00027357018372772997,0.0002469217172886264,0.0009238142363339481,0.00018456264898870242,0.055287708237738,0.0017876496530140212,0.00011033820578597906,0.00040601867456614374,0.000579435567822007,0.21108166428689162
Level 156,0.0003496622809996972,0.0001474467607644888,0.0001664468875298133,0.00007509188010142399,0.00007695406675338745,0.00007664595658962543,0.0003406604895224938,0.0002226615181336036,0.0017554772587922904,0.00013541499009499182,0.23572216962392514,0.0030222464066285352,0.0000928767598592318,0.000597461828818688,0.0005590771253292377,0.252917907673579
Level 157,0.0002895433987889971,0.00014619954994746616,0.00013991487877709524,0.00007731403623308454,0.0000737435051373073,0.00007625775677817208,0.00020648581641060965,0.0002988851496151515,0.0004019713827541896,0.00011405710663114275,0.06311854358230318,0.001345913325037275,0.00008934225354875838,0.0005462861486843654,0.0013844568814550128,0.07007245740720204
Level 158,0.0002602033459683925,0.00014237549744154277,0.00014879198023006677,0.00007569613425355208,0.00007366274960303421,0.0000747820656550558,0.0002116172899754994,0.000261129232114582,0.00025950712664275647,0.0001116267374257722,0.05598643090593758,0.0018113753869773098,0.00009227989678177537,0.00032756206664172083,0.0011805167965341413,0.06262294971272706
Level 159,0.00028059471930776326,0.00015073837268920172,0.0001456902495452336,0.00007445223274685087,0.0000754293231737046,0.00007816705675352187,0.00017647569378217062,0.00026738075982956657,0.0003217614832378569,0.00010159505265099662,0.05194495316772234,0.0009599051305225917,0.00009226231347946894,0.00041323811525390263,0.0005989518193971543,0.057752404716752824
Level 160,0.0004067709557263248,0.00019896968481052354,0.00022177680967802024,0.00009301188121359032,0.00009362606039966445,0.00009539193776716669,0.00038731937487441375,0.00040669241044894756,0.002944265009768038,0.00014284926365657025,0.12429115068481629,0.001600463706326772,0.00012500633496836009,0.0006844457912157817,0.00099075307329017,0.1358051144753594
Level 161,0.0004607940859654371,0.00017844184356577257,0.0001665285843260148,0.00006829377482919132,0.00007108861909193151,0.0000762354363413418,0.0002767342854948605,0.0003452355809071485,0.0004342952195335837,0.00012047172469251295,0.07307179337915252,0.002185059163500281,0.00008288266904213849,0.0009053825017283944,0.0006424114108085632,0.08311647001434774
Level 162,0.00036931969225406647,0.00016211017966270448,0.0001549498736858368,0.00007225081324577332,0.00007111981511116028,0.00007042020559310913,0.00031977012753486633,0.00018584996461868287,0.0005504297465085983,0.00011353999376296997,0.1077081899344921,0.0021632999926805498,0.0000958697497844696,0.0006329593807458877,0.0004201503098011017,0.12434212990105152
Level 163,0.0003634113157641282,0.00016166812440540586,0.000154055145439076,0.00007349860248149641,0.00007962479058756695,0.00007405198846201654,0.0003678246894443557,0.00018948989959904544,0.0007244474273895295,0.00012032037375262081,0.10230173216998749,0.0038635243455435605,0.00010481815381566722,0.00048613375646308345,0.0005813862612907328,0.12456987453068015
Level 164,0.00034187696091047637,0.00016111401734767374,0.00017438746160931059,0.00007479575213727292,0.00007693704452600566,0.00007680170349888615,0.00024228827194408613,0.0001875674491888052,0.00035914686975536405,0.00011929406507595165,0.09356168140699198,0.0011511922285363481,0.0001012881820624297,0.000557023953568112,0.0012984444966187348,0.10005930614274543
Level 165,0.0003042399883270264,0.00013972014188766478,0.0001427990198135376,0.00007048100233078002,0.0000738796591758728,0.00007536053657531738,0.00020236045122146607,0.00016759872436523438,0.00043732106685638426,0.00010199964046478271,0.05295039981603623,0.0010024797916412353,0.00008740007877349853,0.000416799783706665,0.0005714806914329529,0.06224368065595627
Level 166,0.00035962303155574244,0.00016352906823158264,0.00020539466345655745,0.00007526090611582217,0.000078847901760668,0.00008018854735554129,0.0008375254068253697,0.0004340760625790859,0.0004416666655004888,0.00012434041802433953,0.21396992050543212,0.0012963297574416451,0.00010559429832990618,0.001294464115863261,0.003508456672231356,0.22400192049858364
Level 167,0.0004006261005997658,0.00016124825924634933,0.00020437594503164291,0.00006962660700082779,0.0000688750296831131,0.00007649976760149002,0.0004783729091286659,0.000276750884950161,0.0005722502246499062,0.00015487708151340485,0.08801850117743015,0.002106626518070698,0.00008362438529729843,0.0006447490304708481,0.001939999870955944,0.09663675166666508
Level 168,0.0006930003874003887,0.002221063245087862,0.00031575048342347145,0.0001276242546737194,0.0001341882161796093,0.0001316252164542675,0.0008736252784729004,0.0003755013458430767,0.0008295006118714809,0.00024506356567144394,0.37131537636741996,0.0018146242946386337,0.00018381141126155853,0.0015037497505545616,0.002176126465201378,0.3559455000795424
Level 169,0.00043378927205738266,0.00017489492893218994,0.0001761576062754581,0.00008357786818554527,0.00009110609167500546,0.00008941990764517533,0.0003867894411087036,0.0005448421365336367,0.0006898425911602221,0.00015173695589366712,0.08847063191627201,0.0011119979776834186,0.00011078934920461554,0.0008323149461495248,0.0012626314633770992,0.10103042110016472
Level 170,0.0005659863482408696,0.00020697789514753507,0.00019742020293854188,0.00008488979964231823,0.00008667230825458231,0.00008791391934078506,0.0008923262739963307,0.0005276066326095195,0.0005689232880027331,0.00015608380508561127,0.1754313197012674,0.00733370975593943,0.0001167300660616049,0.0011570995177856759,0.0007585541490808598,0.17581198504765916
Level 171,0.0006126397890275414,0.00022264330514839718,0.00022293476714669571,0.0000819051057843211,0.00009385983380180991,0.00009544588596857405,0.0005409899538281095,0.0004138971892322127,0.0009719607199712774,0.00015909231534854564,0.0835825045104652,0.0026080949555221705,0.00012479942338407211,0.0008087838077533736,0.0008228521379762733,0.0999106689983995
